Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
175	1173.00000	477.00000	 	 	 	 	 	 	 	 	 	 	207.58318	1052.07643	 	1215.00000	238.50000	 	 	 	 	 	 	 	 	 	 
176	1173.00000	474.00000	 	 	 	 	 	 	 	 	 	 	207.79188	1050.78918	 	1215.00000	237.00000	 	 	 	 	520.20166	96.53945	*	 	 	 
177	1171.50000	477.00000	 	 	 	 	 	 	 	 	 	 	208.81154	1049.57644	 	 	 	 	1224.29737	232.21407	*	 	 	 	 	 	 
178	1173.00000	477.00000	 	 	 	 	 	 	 	 	 	 	209.19852	1048.65017	 	1216.50000	238.50000	*	 	 	 	 	 	 	 	 	 
179	1173.00000	477.00000	 	 	 	 	 	 	 	 	 	 	208.94649	1050.01480	 	1215.00000	237.00000	 	 	 	 	513.08599	99.96617	*	 	 	 
180	1173.00000	478.50000	 	 	 	 	 	 	 	 	 	 	209.05004	1049.35066	 	1215.00000	237.00000	 	 	 	 	512.07349	100.76895	 	 	 	 
181	1171.50000	478.50000	 	 	 	 	 	 	 	 	 	 	209.84576	1047.86016	 	 	 	 	1223.51926	230.74867	*	 	 	 	 	 	 
182	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.31857	1048.97749	 	1215.00000	237.00000	*	 	 	 	513.61124	99.39872	*	 	 	 
183	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.32265	1048.74409	 	1215.00000	238.50000	 	 	 	 	511.38102	101.54983	 	 	 	 
184	1173.00000	478.50000	 	 	 	 	 	 	 	 	 	 	209.42708	1048.58118	 	1211.06967	250.81617	 	 	 	 	 	 	 	 	 	 
185	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.25946	1049.26881	 	 	 	 	1215.00000	238.50000	*	510.03157	103.94340	*	 	 	 
186	1173.00000	477.00000	 	 	 	 	 	 	 	 	 	 	209.30442	1049.84680	 	 	 	 	1215.00000	238.50000	 	515.33214	98.08767	 	 	 	 
187	1171.50000	480.00000	 	 	 	 	 	 	 	 	 	 	209.62520	1048.68337	 	 	 	 	 	 	 	 	 	 	 	 	 
188	1170.00000	480.00000	 	 	 	 	 	 	 	 	 	 	209.33159	1049.09413	 	1208.94128	250.71937	*	 	 	 	 	 	 	 	 	 
189	1173.00000	478.50000	 	 	 	 	 	 	 	 	 	 	208.96342	1049.35891	 	 	 	 	 	 	 	521.62067	96.31428	*	 	 	 
190	1171.50000	478.50000	 	 	 	 	 	 	 	 	 	 	213.02121	1042.40239	 	1208.53992	250.28443	*	 	 	 	 	 	 	 	 	 
191	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.95078	1047.44642	 	 	 	 	1212.00000	241.50000	*	 	 	 	 	 	 
192	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.10428	1048.95696	 	 	 	 	 	 	 	 	 	 	 	 	 
193	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.25471	1048.81809	 	 	 	 	1219.68776	227.95973	*	516.54419	97.37943	*	 	 	 
194	1174.50000	475.50000	 	 	 	 	 	 	 	 	 	 	208.94525	1049.23165	 	1213.22934	251.38288	*	 	 	 	 	 	 	 	 	 
195	1173.00000	475.50000	 	 	 	 	 	 	 	 	 	 	209.07686	1048.88141	 	 	 	 	 	 	 	515.24091	98.21270	*	 	 	 
196	1173.00000	477.00000	 	 	 	 	 	 	 	 	 	 	209.66501	1048.25583	 	1209.32468	251.18250	*	 	 	 	513.79328	99.16709	 	 	 	 
197	1173.00000	480.00000	 	 	 	 	 	 	 	 	 	 	209.81752	1047.78401	 	1212.12334	251.04595	 	 	 	 	 	 	 	 	 	 
198	1173.00000	480.00000	 	 	 	 	 	 	 	 	 	 	209.07085	1049.31092	 	1202.11798	250.45875	 	 	 	 	512.29150	100.79965	*	 	 	 
199	1174.50000	480.00000	 	 	 	 	 	 	 	 	 	 	209.06569	1049.45003	 	 	 	 	 	 	 	518.30784	96.65663	 	 	 	 
200	1174.50000	481.50000	 	 	 	 	 	 	 	 	 	 	209.66248	1048.90569	 	 	 	 	 	 	 	510.06589	103.63639	 	 	 	 
201	1176.00000	481.50000	 	 	 	 	 	 	 	 	 	 	209.73866	1048.35525	 	1209.78655	251.01153	*	 	 	 	 	 	 	 	 	 
202	1177.50000	481.50000	 	 	 	 	 	 	 	 	 	 	209.76643	1048.09328	 	 	 	 	 	 	 	518.28585	96.87027	*	 	 	 
203	1179.00000	481.50000	 	 	 	 	 	 	 	 	 	 	209.72951	1047.24933	 	1204.21353	248.10885	*	 	 	 	511.69679	101.35601	 	 	 	 
204	1176.00000	483.00000	 	 	 	 	 	 	 	 	 	 	209.75479	1047.13912	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 
205	1177.50000	481.50000	 	 	 	 	 	 	 	 	 	 	209.56522	1047.24798	 	1212.00000	241.50000	 	 	 	 	514.44529	98.70923	*	 	 	 
206	1177.50000	483.00000	 	 	 	 	 	 	 	 	 	 	210.65749	1042.33717	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 
207	1177.50000	481.50000	 	 	 	 	 	 	 	 	 	 	212.16205	1041.32968	 	1207.17563	249.42846	 	 	 	 	509.84565	104.21924	*	 	 	 
208	1177.50000	481.50000	 	 	 	 	 	 	 	 	 	 	211.67332	1042.28194	 	1209.14418	250.80136	 	 	 	 	 	 	 	 	 	 
209	1181.06099	471.99143	 	 	 	 	 	 	 	 	 	 	209.91363	1047.11449	 	1210.52603	250.69545	 	 	 	 	 	 	 	 	 	 
210	1181.02503	472.00233	 	 	 	 	 	 	 	 	 	 	209.81654	1047.99419	 	1212.00000	241.50000	 	 	 	 	511.12084	101.87152	*	 	 	 
211	1180.69059	472.52148	 	 	 	 	 	 	 	 	 	 	209.69102	1048.23510	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 
212	1179.00000	481.50000	 	 	 	 	 	 	 	 	 	 	208.79783	1049.42583	 	 	 	 	 	 	 	 	 	 	 	 	 
213	1180.50000	481.50000	 	 	 	 	 	 	 	 	 	 	208.58550	1049.52506	 	 	 	 	 	 	 	510.10698	103.48836	*	 	 	 
214	1180.80373	472.45376	 	 	 	 	 	 	 	 	 	 	208.59913	1049.44818	 	 	 	 	 	 	 	 	 	 	 	 	 
215	1180.81322	472.48215	 	 	 	 	 	 	 	 	 	 	209.29778	1048.46467	 	 	 	 	 	 	 	 	 	 	 	 	 
216	1179.00000	480.00000	 	 	 	 	 	 	 	 	 	 	208.84438	1049.17133	 	1203.85142	247.61772	*	 	 	 	510.10188	103.78495	*	125.46285	702.27005	 
217	1180.86567	472.22419	 	 	 	 	 	 	 	 	 	 	209.36090	1048.70347	 	1206.52270	249.30504	 	 	 	 	 	 	 	119.85469	710.17200	 
218	1177.50000	481.50000	 	 	 	 	 	 	 	 	 	 	209.93916	1047.33023	 	 	 	 	 	 	 	511.29660	114.66649	*	120.00743	715.54759	 
219	1180.93868	471.97294	 	 	 	 	 	 	 	 	 	 	209.84295	1047.68037	 	1215.00000	237.00000	*	 	 	 	 	 	 	120.84409	707.07750	 
220	1179.00000	480.00000	 	 	 	 	 	 	 	 	 	 	209.90533	1047.69700	 	1215.00000	238.50000	 	 	 	 	 	 	 	119.64610	711.32403	 
221	1179.00000	478.50000	 	 	 	 	 	 	 	 	 	 	211.76153	1041.86840	 	1215.00000	237.00000	 	 	 	 	 	 	 	 	 	 
222	1180.96724	472.31710	 	 	 	 	 	 	 	 	 	 	216.00000	1041.00000	 	1215.00000	237.00000	 	 	 	 	 	 	 	126.22511	723.09077	*
223	1179.00000	481.50000	 	 	 	 	 	 	 	 	 	 	209.81747	1047.24664	 	1215.00000	238.50000	 	 	 	 	 	 	 	133.56548	722.82137	 
224	1177.50000	483.00000	 	 	 	 	 	 	 	 	 	 	209.33314	1046.80928	 	1221.40656	228.34635	 	 	 	 	 	 	 	127.04832	723.35476	 
225	1176.00000	483.00000	 	 	 	 	 	 	 	 	 	 	209.57517	1047.03214	 	1215.00000	237.00000	 	 	 	 	 	 	 	134.59451	722.35895	 
226	1176.00000	483.00000	 	 	 	 	 	 	 	 	 	 	208.85123	1046.63591	 	 	 	 	 	 	 	 	 	 	 	 	 
227	1176.00000	484.50000	 	 	 	 	 	 	 	 	 	 	208.24582	1047.26421	 	1203.11499	247.14915	*	 	 	 	 	 	 	131.29434	723.73662	*
228	1177.50000	484.50000	 	 	 	 	 	 	 	 	 	 	208.31701	1046.60262	 	1212.00000	241.50000	 	 	 	 	 	 	 	134.37444	722.77312	 
229	1177.50000	484.50000	 	 	 	 	 	 	 	 	 	 	209.26047	1044.96503	 	1205.97751	249.13920	 	 	 	 	 	 	 	121.15412	718.53121	 
230	1179.00000	483.00000	 	 	 	 	 	 	 	 	 	 	208.73006	1046.56986	 	1203.00952	246.10416	 	 	 	 	 	 	 	119.29684	712.71165	 
231	1177.50000	483.00000	 	 	 	 	 	 	 	 	 	 	208.85627	1046.04124	 	1212.00000	241.50000	 	 	 	 	 	 	 	121.77570	719.96533	 
232	1176.00000	484.50000	 	 	 	 	 	 	 	 	 	 	208.28225	1046.76086	 	1213.50000	241.50000	 	 	 	 	 	 	 	129.00000	715.50000	 
233	1179.00000	481.50000	 	 	 	 	 	 	 	 	 	 	207.99089	1047.69304	 	1207.57290	250.04826	 	 	 	 	 	 	 	132.87072	723.28227	 
234	1179.00000	481.50000	 	 	 	 	 	 	 	 	 	 	207.82764	1047.92801	 	1212.00000	241.50000	 	 	 	 	 	 	 	134.35038	722.78914	 
235	1179.00000	484.50000	 	 	 	 	 	 	 	 	 	 	208.06586	1047.02324	 	1207.62945	250.18595	 	 	 	 	 	 	 	132.00000	715.50000	 
236	1179.00000	483.00000	 	 	 	 	 	 	 	 	 	 	208.68898	1046.75759	 	1213.50000	241.50000	 	 	 	 	 	 	 	140.28799	717.40421	 
237	1180.50000	483.00000	 	 	 	 	 	 	 	 	 	 	209.07694	1046.23735	 	1207.38966	250.72343	 	 	 	 	 	 	 	141.05065	715.45091	 
238	1180.50000	484.50000	 	 	 	 	 	 	 	 	 	 	207.75664	1047.55059	 	1212.19620	251.08621	 	 	 	 	 	 	 	141.35662	712.57603	 
239	1179.00000	484.50000	 	 	 	 	 	 	 	 	 	 	207.53737	1048.36288	 	1214.75565	249.71369	 	 	 	 	 	 	 	 	 	 
240	1179.00000	483.00000	 	 	 	 	 	 	 	 	 	 	207.39614	1048.54795	 	1215.00000	238.50000	 	 	 	 	 	 	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	588.31617	16.56804	239
2	112.88199	9.42431	21
3	629.97098	20.74683	90
4	465.50375	4.71894	74
5	332.69964	16.73374	167
6	399.96853	14.74804	76
7	82.46665	8.54390	11
8	118.91589	10.82392	25
9	137.32503	18.94269	21
